customer_id,first_name,last_name,full_name,gender,age,date_of_birth,bvn,nin,phone_number,telco_provider,email,state_of_origin,residential_state,banking_branch,onboarding_date
62e91961-d8ae-4606-90ac-4adf1aa23387,Ade,Alimi,Ade Alimi,male,33,1993-08-23,78078182472,18514667393,+2349054332595,Glo,ade.alimi465@gmail.com,Ekiti,Kano,Oyo,2023-07-15
d0ad5e2d-803a-48a3-9eb9-4157326d2b3e,Ade,Adebayo,Ade Adebayo,male,46,1980-08-25,85914420290,41844884614,+2349097529100,9mobile,ade.adebayo658@yahoo.com,Kogi,Enugu,Delta,2025-05-07
54587c28-2f16-4cbc-9d93-a1ef41d55aff,Solomon,Lawal,Solomon Lawal,male,65,1961-01-06,77433299493,42684860618,+2349054397975,Glo,solomon.lawal580@gmail.com,Katsina,Adamawa,Oyo,2021-05-08
7e30998a-90c1-4b26-a527-264598116c76,Emeka,Adebayo,Emeka Adebayo,male,61,1965-06-22,57400394640,83845528172,+2348124580814,Airtel,emeka.adebayo@gmail.com,Cross River,Ebonyi,Katsina,2023-05-28
f57f7c45-9298-40e3-81d6-aef77de08509,Aaliyah,Umar,Aaliyah Umar,female,29,1997-03-09,41786344610,66619201201,+2349036957268,MTN,aaliyah.umar@yahoo.com,Ogun,Kwara,Niger,2022-01-27
1286b680-757f-491f-b661-75589bfa50f6,Mariam,Adeleke,Mariam Adeleke,female,20,2006-07-02,82517469039,96668278152,+2349033658102,MTN,mariam.adeleke828@yahoo.com,Abia,Ekiti,Kano,2023-01-10
8ab22d0e-3c9d-452d-9156-5a78141ec928,Olatunji,Badrudeen,Olatunji Badrudeen,male,30,1996-11-06,60965681935,67900385974,+2348183162506,9mobile,olatunji.badrudeen@yahoo.com,Kano,Cross River,Borno,2024-09-13
5ac9b12f-33ca-45f0-8ef3-7dee2ec98e8f,Mariam,Friday,Mariam Friday,female,63,1963-10-23,69780474791,34543485440,+2348182144438,9mobile,mariam.friday650@gmail.com,Osun,Kano,Kebbi,2024-10-17
613fbc30-64c9-4f86-967a-0618a4a85716,Taofeek,Hassan,Taofeek Hassan,male,67,1959-09-27,67654842681,78708230376,+2348069373981,MTN,taofeek.hassan@gmail.com,Edo,Anambra,Gombe,2023-06-19
0867eef0-1134-4fe5-a45a-ca31aa9ef8fd,Michael,Oluwole,Michael Oluwole,male,49,1977-10-19,93160138486,60910520708,+2348189666015,9mobile,michael.oluwole@yahoo.com,Imo,Delta,Nasarawa,2025-04-08
503993ab-f1d9-4795-b6ef-ecbc8bb3a687,Olatunji,Ogunkoya,Olatunji Ogunkoya,male,47,1979-07-15,30568593932,54041063875,+2348069479365,MTN,olatunji.ogunkoya@gmail.com,Plateau,Delta,Kogi,2025-07-17
025427f7-9c56-4eb9-85f7-c896cd5557a5,Aisha,Adeleke,Aisha Adeleke,female,24,2002-06-12,55239896155,83981062969,+2348039879011,MTN,aisha.adeleke@yahoo.com,Bauchi,Cross River,Ogun,2023-10-11
4a7c23fe-0502-4c44-b8f5-0bd08adccbf7,Taofeek,Willie,Taofeek Willie,male,26,2000-03-02,87059540122,34905046314,+2349092272065,9mobile,taofeek.willie201@gmail.com,Taraba,Sokoto,Kaduna,2024-09-07
abb24606-c2af-4657-adf2-72195e93c145,Chris,Hassan,Chris Hassan,male,27,1999-12-04,88169321672,99176874747,+2349055919776,Glo,chris.hassan55@gmail.com,Gombe,Sokoto,Katsina,2025-02-09
1c944bd2-a8d9-4b3f-9f4a-4472c9749f1a,Aminat,Adebiyi,Aminat Adebiyi,female,56,1970-02-09,12073287520,90593117171,+2348100419360,MTN,aminat.adebiyi@gmail.com,Kogi,Ebonyi,Anambra,2021-04-01
08813211-9ea0-4793-a289-6a0fee670d70,Perpetual,Bello,Perpetual Bello,female,61,1965-03-11,25922037324,61606284808,+2348179299734,9mobile,perpetual.bello184@gmail.com,Zamfara,Bauchi,Adamawa,2024-05-08
be4df2c1-fefc-443b-8dd0-f76277a2ca69,Ade,Ekpo,Ade Ekpo,male,67,1959-10-04,24945401819,59708572681,+2347056736780,Glo,ade.ekpo@yahoo.com,Plateau,Rivers,Ebonyi,2021-02-24
b6a11332-a930-4000-9dcf-99b1ca0ef35b,Reuben,Abubakar,Reuben Abubakar,male,68,1958-08-01,11905458467,55958383991,+2348159885863,Glo,reuben.abubakar@gmail.com,Osun,Kebbi,Kogi,2025-08-10
ee3381a4-f0f7-400a-9ac6-f619d76a415b,Kehinde,Hassan,Kehinde Hassan,male,60,1966-06-15,64601398874,62950699181,+2348153185138,Glo,kehinde.hassan239@gmail.com,Imo,Nasarawa,Zamfara,2022-04-30
c2bf3e26-3400-46d5-828d-d4963225d638,Michael,Musa,Michael Musa,male,45,1981-05-18,88111689692,89442205679,+2348020984466,Airtel,michael.musa@gmail.com,Akwa Ibom,Sokoto,Plateau,2024-09-26
595f2b87-3497-434d-9d30-67240f2910db,Chris,Garba,Chris Garba,male,19,2007-08-06,61709729683,49614325704,+2348023317877,Airtel,chris.garba871@gmail.com,Kebbi,Kebbi,Delta,2023-11-18
5a328571-19d4-433a-8a24-a76cabbee98f,Joy,Sanni,Joy Sanni,female,35,1991-01-19,80235081768,94760819558,+2348091693015,9mobile,joy.sanni@yahoo.com,Abia,Borno,Kwara,2021-12-18
ee32198c-880b-4c24-b52e-7b544b606aeb,Glory,Bello,Glory Bello,female,60,1966-06-20,35124292261,66514790221,+2348065329784,MTN,glory.bello348@gmail.com,Taraba,Bayelsa,Plateau,2024-01-11
a7d3a8fe-3c51-4100-9362-44747e877e78,Victor,Umar,Victor Umar,male,70,1956-01-02,72698948076,88120586355,+2347052958605,Glo,victor.umar181@yahoo.com,Katsina,Taraba,Abia,2022-02-16
d0561b80-1418-4e43-8d4b-4a800228aa43,Taofeek,Adebiyi,Taofeek Adebiyi,male,58,1968-09-06,79272894150,67873170984,+2348151205732,Glo,taofeek.adebiyi753@yahoo.com,Kaduna,Ondo,Osun,2022-01-04
cb47af51-6275-4456-8ad0-d22f81a987bc,Funmilola,Abubakar,Funmilola Abubakar,female,60,1966-04-21,50618940906,18187000478,+2347057691709,Glo,funmilola.abubakar24@gmail.com,Taraba,Bayelsa,Ondo,2021-10-16
842e8c05-4a17-4a45-a783-0490c730c112,Michael,David,Michael David,male,25,2001-03-11,52858230007,77190918537,+2349025414804,Airtel,michael.david963@yahoo.com,Ondo,Nasarawa,Lagos,2022-03-03
9c18a9f7-8fe6-4fe4-a1f0-d00f306c0bea,Emeka,Abubakar,Emeka Abubakar,male,32,1994-01-07,46577728143,94160295639,+2349090605152,9mobile,emeka.abubakar@gmail.com,Gombe,Kebbi,Ondo,2024-04-27
c98b11a5-cb9a-41a9-aee0-a13920f3189e,Glory,Ajayi,Glory Ajayi,female,28,1998-06-04,75506317434,72112618470,+2347081239749,Airtel,glory.ajayi@gmail.com,Nasarawa,Nasarawa,Bauchi,2023-04-02
8c39e915-0af9-4dc1-b62a-68b1191861f4,Reuben,Bello,Reuben Bello,male,69,1957-09-10,25226097106,88088950880,+2348188965416,9mobile,reuben.bello792@gmail.com,Oyo,Niger,Adamawa,2024-01-25
25ac492b-049a-483e-a37f-4205e98f4847,Oludayo,Garba,Oludayo Garba,male,59,1967-09-26,60348898137,37698547924,+2349051057030,Glo,oludayo.garba268@gmail.com,Ebonyi,Ebonyi,Ebonyi,2024-12-02
64170c65-5726-42a6-9630-6fe1b0bd463b,Funke,Yusuf,Funke Yusuf,female,59,1967-08-13,20913722367,49707331567,+2349050913526,Glo,funke.yusuf46@yahoo.com,Nasarawa,Gombe,Niger,2022-12-26
096a4d7a-bf5c-4116-b2ef-0e88c3227861,Zainab,Oladele,Zainab Oladele,female,31,1995-07-04,78080737116,70103318775,+2349095410801,9mobile,zainab.oladele696@yahoo.com,Imo,Bayelsa,Adamawa,2021-12-09
baf016cd-2795-477d-82b8-7d8504bc719a,Funmilola,Musa,Funmilola Musa,female,41,1985-06-07,47291895312,53574525334,+2348182839111,9mobile,funmilola.musa136@yahoo.com,Ondo,Anambra,Ondo,2026-01-11
103fdf84-cf40-4368-9259-b2d4e68a7856,Zainab,Badrudeen,Zainab Badrudeen,female,68,1958-10-07,27798420328,93921983266,+2347036733157,MTN,zainab.badrudeen@yahoo.com,Cross River,Benue,Kogi,2022-11-22
988ab77a-8c77-4c4e-a53e-6a1c599d53d4,Taofeek,David,Taofeek David,male,53,1973-06-01,45471293873,57254272181,+2348077390649,Glo,taofeek.david621@gmail.com,Enugu,Anambra,Kaduna,2025-08-17
6cfe4e3e-fdcb-4db7-9fef-a95693591b08,Solomon,Musa,Solomon Musa,male,27,1999-10-19,44919864338,89330061639,+2348027135012,Airtel,solomon.musa@gmail.com,Benue,Plateau,Borno,2022-05-22
2010f9b9-094e-4aba-ab37-b46bdce912ed,Emeka,Adebiyi,Emeka Adebiyi,male,63,1963-12-28,32719510440,59769791413,+2348075218319,Glo,emeka.adebiyi781@yahoo.com,Kano,Katsina,Gombe,2023-03-24
2777d30c-8865-4376-92e9-542164008d61,Ade,Adebayo,Ade Adebayo,male,51,1975-05-22,96256658278,54283151269,+2348172616952,9mobile,ade.adebayo663@gmail.com,Ogun,Kebbi,Imo,2022-02-04
27bda04d-8850-4623-8795-6b8677840bc7,Victor,Alimi,Victor Alimi,male,43,1983-01-09,68172653517,35489060323,+2348126689243,Airtel,victor.alimi68@gmail.com,Ebonyi,Ondo,Nasarawa,2024-11-02
7edc232e-d508-41bc-a30b-fe7ae4b4c7ae,Blossom,Ekwugum,Blossom Ekwugum,female,62,1964-05-12,67653765067,39246104242,+2348184071443,9mobile,blossom.ekwugum@gmail.com,Taraba,Taraba,Abia,2024-08-20
e6ac4cbc-5433-4493-85f4-a7a3d5887d36,Mubarak,Friday,Mubarak Friday,male,40,1986-12-11,30867718769,82481560232,+2348058996859,Glo,mubarak.friday32@gmail.com,Ebonyi,Oyo,Edo,2024-08-24
4fecda8d-d11f-41b4-a174-79dc6abd4ac9,Blossom,Umar,Blossom Umar,female,58,1968-12-06,66780410173,22140083401,+2349053278909,Glo,blossom.umar852@yahoo.com,Adamawa,Niger,Anambra,2025-07-12
64349e5e-640c-489f-b777-e7004775a41b,Chris,Adebiyi,Chris Adebiyi,male,23,2003-12-05,81215374003,16309730603,+2348184489255,9mobile,chris.adebiyi859@gmail.com,Sokoto,Kwara,Lagos,2024-10-27
8f3893ee-971c-4fac-8166-6f207095bded,Halimah,Abubakar,Halimah Abubakar,female,18,2008-02-16,18199533594,47495883876,+2348170383158,9mobile,halimah.abubakar359@gmail.com,Yobe,Enugu,Cross River,2024-09-04
1c81353d-c8fe-4d7f-8319-a2e37a688ccc,Olatunji,Garba,Olatunji Garba,male,50,1976-01-23,59828982021,62376060735,+2348125341235,Airtel,olatunji.garba368@gmail.com,Cross River,Kogi,Niger,2024-03-02
e6396bd9-1c84-49a7-aa21-6dd147f2566a,Emeka,Ekpo,Emeka Ekpo,male,44,1982-06-05,59297185748,54355128374,+2348077905780,Glo,emeka.ekpo245@gmail.com,Edo,Kaduna,Ondo,2022-04-01
2b34a9ce-9ec6-4f43-b087-88154482e971,Olatunji,Oladele,Olatunji Oladele,male,53,1973-12-05,31914884469,43036730556,+2349020009679,Airtel,olatunji.oladele@gmail.com,Ogun,Oyo,Bauchi,2024-07-24
365100c6-2fed-43dd-a474-964d0dcab2ba,Naheemat,Salako,Naheemat Salako,female,40,1986-03-12,26641522351,32286774394,+2347067130347,MTN,naheemat.salako396@gmail.com,Ondo,Enugu,Jigawa,2023-06-06
9291bd9a-2d67-49f5-a677-5042f83f5609,Aisha,Hassan,Aisha Hassan,female,27,1999-09-10,26995019547,86237930873,+2348085673169,Airtel,aisha.hassan191@gmail.com,Katsina,Delta,Imo,2022-04-03
44917f5e-7c55-4fa0-ae56-f4092fa8b7cf,Mariam,Uthman,Mariam Uthman,female,27,1999-10-26,32338804770,59365193954,+2347053954506,Glo,mariam.uthman495@gmail.com,Enugu,Enugu,Delta,2021-06-01
f19c12cb-851f-4990-8f9a-239319979a74,Sunday,Ogunleye,Sunday Ogunleye,male,26,2000-10-20,43783905174,83789683281,+2348081173090,Airtel,sunday.ogunleye73@outlook.com,Zamfara,Cross River,Taraba,2022-08-13
1d695bb3-3391-4a2c-8231-de94b53aa3d2,Anna,Hassan,Anna Hassan,female,25,2001-09-05,45051683091,36142960900,+2349092531025,9mobile,anna.hassan562@yahoo.com,Kano,Gombe,Ondo,2023-03-15
1e04db8b-c8a4-4a74-bbb2-1c43ecfb43a4,Blossom,Sanni,Blossom Sanni,female,70,1956-09-06,68508575813,30319648559,+2349079339103,Airtel,blossom.sanni236@gmail.com,Kebbi,Niger,Plateau,2024-09-29
8cb0a3f8-65c2-414e-8f64-f37ad6dbfaad,Victor,Musa,Victor Musa,male,67,1959-11-24,35376822257,93385936805,+2349081052735,9mobile,victor.musa732@gmail.com,Akwa Ibom,Oyo,Delta,2021-05-11
12f7ef1f-9cdf-44cf-bd44-da0643b31685,Kehinde,Adebiyi,Kehinde Adebiyi,male,52,1974-05-11,47533883295,87267087755,+2348170848961,9mobile,kehinde.adebiyi@yahoo.com,Yobe,Osun,Borno,2021-08-30
341a846e-1a59-4cf3-a4b2-ed296c8fb8f0,Funke,Smith,Funke Smith,female,28,1998-12-28,22550624150,79015063969,+2348136316482,MTN,funke.smith536@gmail.com,Bauchi,Edo,Sokoto,2023-05-31
3159788b-c3f1-4dc4-9e54-37c3cd55431a,Abdullahi,Lawal,Abdullahi Lawal,male,21,2005-08-03,76591320371,82064390900,+2348030069881,MTN,abdullahi.lawal@gmail.com,Kebbi,Taraba,Osun,2023-06-18
c9752293-ba94-4819-9fd4-e562b73d70e7,Solomon,Garba,Solomon Garba,male,70,1956-05-15,84767976790,70399854590,+2349082865263,9mobile,solomon.garba@gmail.com,Ekiti,Zamfara,Ebonyi,2024-05-17
3304d925-c4b7-40d3-90b5-df32f10de469,Abdullahi,Adeleke,Abdullahi Adeleke,male,42,1984-09-14,16744276730,88444239515,+2349027674574,Airtel,abdullahi.adeleke138@gmail.com,Rivers,Lagos,Yobe,2021-05-18
3b47898d-d322-4b4c-a9d8-dd8b7788e721,Joy,Ekwugum,Joy Ekwugum,female,69,1957-06-07,90560608001,60360952086,+2348097940213,9mobile,joy.ekwugum@gmail.com,Sokoto,Osun,Abia,2024-02-02
dc53618d-1a7b-435f-8c6b-732b879c868b,Kehinde,Garba,Kehinde Garba,male,70,1956-07-25,98277551306,56712785675,+2349082514213,9mobile,kehinde.garba844@gmail.com,Kwara,Kogi,Ogun,2025-06-24
ef9738d8-8843-4223-875a-7ccde28c4576,Aminat,Alimi,Aminat Alimi,female,42,1984-09-21,97826380623,82222690584,+2348050944909,Glo,aminat.alimi210@yahoo.com,Zamfara,Lagos,Ekiti,2022-06-24
4972a276-aaa5-47c6-92c0-5d51e782b322,Funke,David,Funke David,female,19,2007-04-24,52689380815,61471323383,+2348075973359,Glo,funke.david713@yahoo.com,Ekiti,Delta,Oyo,2024-03-19
8fccf533-4e42-4fd7-8ab0-46e972f16bf7,Anna,Lawal,Anna Lawal,female,34,1992-06-08,36021501647,46990313087,+2348155573605,Glo,anna.lawal297@gmail.com,Imo,Rivers,Sokoto,2025-10-10
749bcc70-7ce5-40f5-ae13-ec78de9db528,Taofeek,Badrudeen,Taofeek Badrudeen,male,52,1974-06-26,97714423483,81953196214,+2348082855287,Airtel,taofeek.badrudeen@gmail.com,Bayelsa,Borno,Ekiti,2025-12-29
2620349e-2859-4604-81d0-e481896ed7fb,Aisha,Tijani,Aisha Tijani,female,19,2007-05-28,82369724476,27941371324,+2348085165431,Airtel,aisha.tijani@gmail.com,Kano,Ekiti,Kogi,2022-07-17
4ef64c5c-306a-41c5-b0cd-87dd8c510533,Taofeek,Hassan,Taofeek Hassan,male,33,1993-02-05,83554246082,79987135230,+2348100113149,MTN,taofeek.hassan329@gmail.com,Jigawa,Lagos,Anambra,2025-01-18
2ea19cce-fbb5-4c74-8a88-ec77ca299996,Mariam,Musa,Mariam Musa,female,49,1977-06-07,26033337022,83831687277,+2348153793259,Glo,mariam.musa@gmail.com,Yobe,Abia,Gombe,2023-09-01
f6d31d36-17c3-4589-89ea-90bf5573cb15,Seyi,Ogunleye,Seyi Ogunleye,male,68,1958-12-20,97800262658,91281896800,+2348083887753,Airtel,seyi.ogunleye@gmail.com,Bayelsa,Jigawa,Katsina,2025-12-21
45a62575-c42e-484c-be0e-f2f797ee5a9c,Funke,Smith,Funke Smith,female,27,1999-10-18,58802798576,14970539763,+2347083297747,Airtel,funke.smith627@gmail.com,Yobe,Enugu,Adamawa,2023-04-01
50a53b54-8b5b-4665-be22-36f3b1484183,Olatunji,Bello,Olatunji Bello,male,21,2005-10-02,67818218686,10696671151,+2348120678396,Airtel,olatunji.bello@gmail.com,Taraba,Taraba,Borno,2021-09-11
2aed3fb8-1955-4ac2-98f4-a569a2ccc6ce,Perpetual,Salako,Perpetual Salako,female,47,1979-02-01,41165282282,52627785400,+2347039414009,MTN,perpetual.salako@gmail.com,Kebbi,Delta,Lagos,2024-03-24
4e61e9bd-74e8-406a-8a0e-269fc98ffe22,Olatunji,Alimi,Olatunji Alimi,male,37,1989-08-15,12102610635,76171736775,+2348021396129,Airtel,olatunji.alimi452@gmail.com,Plateau,Jigawa,Imo,2021-05-17
9658a28c-df4f-47d3-baa1-906c99b7342a,Solomon,Williams,Solomon Williams,male,37,1989-10-24,51612027244,31582484301,+2349095945275,9mobile,solomon.williams@gmail.com,Sokoto,Ondo,Zamfara,2023-10-26
8a13f3cf-9b79-4bec-b3f9-7d067fdf3796,Sunday,Umar,Sunday Umar,male,50,1976-03-18,50838101920,95403552326,+2348102126467,MTN,sunday.umar501@protonmail.com,Nasarawa,Adamawa,Kaduna,2024-04-20
458ed075-cd35-47da-97e2-b8442bcef6c0,Blossom,Abubakar,Blossom Abubakar,female,23,2003-12-20,99958963237,52631990179,+2348133538849,MTN,blossom.abubakar@yahoo.com,Zamfara,Kogi,Bauchi,2022-09-29
4093fbb5-e6c1-4548-a987-64d96d9bd71b,Oludayo,Oluwole,Oludayo Oluwole,male,59,1967-09-21,25322823276,25878008592,+2348094074358,9mobile,oludayo.oluwole@gmail.com,Katsina,Jigawa,Bauchi,2023-01-01
eba37698-8357-49aa-a188-43d5b1967781,Solomon,Abubakar,Solomon Abubakar,male,39,1987-02-14,92713222857,45724283158,+2347056337155,Glo,solomon.abubakar@outlook.com,Jigawa,Kaduna,Zamfara,2025-06-13
03fa6f07-6f50-4abb-9d4e-efa84c9d9ffa,Solomon,Willie,Solomon Willie,male,67,1959-05-06,33239912258,43526337691,+2349055470619,Glo,solomon.willie793@gmail.com,Ondo,Lagos,Gombe,2023-01-04
65d1b52d-45c4-444e-8590-aa507ec4d96d,Aisha,Ajayi,Aisha Ajayi,female,45,1981-10-18,83299632244,56140905406,+2348129601268,Airtel,aisha.ajayi@gmail.com,Jigawa,Yobe,Kwara,2023-12-20
7c55cae5-19eb-4f16-b8b1-9cae33680998,Zainab,Ekwugum,Zainab Ekwugum,female,38,1988-02-18,54616367806,82024896907,+2348106769229,MTN,zainab.ekwugum391@outlook.com,Ogun,Zamfara,Rivers,2025-07-04
fde2fec1-ac75-43e5-951f-4a1ba61ccec8,Victor,Williams,Victor Williams,male,60,1966-02-10,29828860124,43095015708,+2348066894319,MTN,victor.williams81@yahoo.com,Benue,Imo,Ebonyi,2021-12-06
e6794c86-fefa-4d25-843f-5e36d5fb76ad,Kehinde,Ogunkoya,Kehinde Ogunkoya,male,50,1976-06-05,74653840919,63441999747,+2349081636055,9mobile,kehinde.ogunkoya879@gmail.com,Zamfara,Enugu,Ekiti,2025-10-09
9be945c9-896f-4364-abac-798a303ee686,Funmilola,Friday,Funmilola Friday,female,33,1993-03-13,43729537008,43239468275,+2347081166143,Airtel,funmilola.friday356@gmail.com,Jigawa,Nasarawa,Akwa Ibom,2025-09-22
1125faf8-ecb9-4e12-870a-a670efb067ec,Joy,Yusuf,Joy Yusuf,female,34,1992-12-16,42720911818,89647608124,+2349088132666,9mobile,joy.yusuf189@gmail.com,Abia,Sokoto,Imo,2024-04-17
8d84e7d2-6e2c-4cb7-97ad-7ea5202a396c,Olatunji,Adebayo,Olatunji Adebayo,male,49,1977-08-01,46338325214,25236081247,+2348032409841,MTN,olatunji.adebayo@yahoo.com,Delta,Yobe,Kaduna,2022-07-22
0e536c67-a533-4e52-8341-ae04d634cd7f,Solomon,Adebayo,Solomon Adebayo,male,39,1987-01-25,16326013752,45270417886,+2347083770427,Airtel,solomon.adebayo692@yahoo.com,Ogun,Kano,Sokoto,2025-07-10
893bf144-c59a-4d8f-96c8-a4e926a64a19,Mariam,Ogunkoya,Mariam Ogunkoya,female,30,1996-05-15,11706425249,38337056012,+2349056632159,Glo,mariam.ogunkoya@gmail.com,Taraba,Kaduna,Yobe,2021-03-08
85efc1b7-1ee1-45b1-83f0-6ec030e3b3e8,Esther,Uthman,Esther Uthman,female,44,1982-04-28,71093777469,67150699780,+2349081345060,9mobile,esther.uthman615@yahoo.com,Ekiti,Kaduna,Ebonyi,2025-10-24
cdff98d1-fae4-4ce1-a7ba-40e3c09c92a5,Ade,Garba,Ade Garba,male,64,1962-08-21,31117509259,94447755186,+2348098841260,9mobile,ade.garba259@gmail.com,Edo,Akwa Ibom,Yobe,2022-08-23
f47ea5cd-08dc-4234-9ff2-47ae786bcb6d,Taofeek,Bello,Taofeek Bello,male,53,1973-03-06,36063362598,41651243669,+2348094078313,9mobile,taofeek.bello682@outlook.com,Kogi,Abia,Kogi,2022-10-25
e8d1bb80-e44e-480d-bf20-01656570b223,Zainab,Ogunleye,Zainab Ogunleye,female,65,1961-08-07,15032119110,74623826345,+2349073637804,Airtel,zainab.ogunleye@gmail.com,Bauchi,Bauchi,Rivers,2022-05-27
73527e73-c6cc-4b54-8d5d-24511fbf11ff,Titilope,Onyekachi,Titilope Onyekachi,female,56,1970-04-01,84124855290,42732879201,+2348128359155,Airtel,titilope.onyekachi140@gmail.com,Osun,Abia,Nasarawa,2025-12-21
c86def75-4c20-404e-96c5-d3dc0932da71,Solomon,Adeleke,Solomon Adeleke,male,32,1994-05-28,62079287004,69918717683,+2348099639347,9mobile,solomon.adeleke@gmail.com,Kebbi,Yobe,Imo,2024-08-10
c939521b-dd04-4abf-875f-4120f4a07f77,Blossom,Williams,Blossom Williams,female,55,1971-07-17,57231676947,17728330322,+2348078454541,Glo,blossom.williams@gmail.com,Sokoto,Bauchi,Anambra,2022-10-23
0109107e-c754-4618-a346-6d8241f0f70d,Mubarak,Willie,Mubarak Willie,male,54,1972-07-28,38201579730,39298118697,+2349093414062,9mobile,mubarak.willie188@gmail.com,Rivers,Plateau,Kano,2021-04-22
bf9c839f-c2ad-44c5-9838-769146b2706b,Naheemat,Shabi,Naheemat Shabi,female,57,1969-07-19,89013647164,60170031861,+2349050695573,Glo,naheemat.shabi@outlook.com,Imo,Benue,Enugu,2024-05-13
5be8c9f2-ae1c-4b72-aedb-1bce9fe1b7c6,Victor,Lawal,Victor Lawal,male,18,2008-11-05,96274511591,79865425407,+2348155336398,Glo,victor.lawal480@gmail.com,Ebonyi,Adamawa,Imo,2022-06-18
a86ae9bd-c6ac-4644-9d6e-36641613f28f,Naheemat,Oladele,Naheemat Oladele,female,59,1967-05-22,41990959048,39020461398,+2349056587185,Glo,naheemat.oladele@yahoo.com,Anambra,Oyo,Nasarawa,2023-06-28
f87974b7-2b34-4f9a-93ed-e1e03a222c61,Taofeek,Oladele,Taofeek Oladele,male,61,1965-03-26,65977733269,79355872527,+2348033749076,MTN,taofeek.oladele947@yahoo.com,Edo,Akwa Ibom,Ebonyi,2024-10-30
251d57d7-a3ad-46e9-a11a-244cfcdc8dd5,Abdullahi,Ogunkoya,Abdullahi Ogunkoya,male,43,1983-10-01,97554881489,90943805264,+2348153688979,Glo,abdullahi.ogunkoya362@yahoo.com,Taraba,Kwara,Zamfara,2021-11-25
39f4e173-c8c8-41b4-9151-f5502b58566f,Chris,Ekwugum,Chris Ekwugum,male,50,1976-12-16,79101815538,84541432590,+2349065311753,MTN,chris.ekwugum246@gmail.com,Cross River,Yobe,Anambra,2023-04-07
3945c977-9399-474b-8733-67ad46427e94,Mariam,Garba,Mariam Garba,female,33,1993-08-07,21827825466,18653853856,+2349066395939,MTN,mariam.garba110@gmail.com,Abia,Taraba,Bayelsa,2026-02-10
19677547-f658-4c75-a693-88b538fac17f,Blossom,Tijani,Blossom Tijani,female,39,1987-08-10,65846920147,69986786892,+2348178376985,9mobile,blossom.tijani318@outlook.com,Ogun,Oyo,Kebbi,2023-10-30
4a43fe92-666b-41ac-9f57-db08042ceb41,Aisha,Shabi,Aisha Shabi,female,50,1976-08-09,13384538544,10719749865,+2349077921401,Airtel,aisha.shabi172@gmail.com,Kebbi,Gombe,Cross River,2022-08-31
1f9b85cb-dc91-4659-a2fc-cd9131cb4c23,Glory,Tijani,Glory Tijani,female,61,1965-06-11,77689202113,74885567066,+2348025707529,Airtel,glory.tijani@gmail.com,Ekiti,Plateau,Kaduna,2024-10-07
cc1a5a45-b676-4a5c-9339-e30fd7bb7d6e,Sunday,Ogunleye,Sunday Ogunleye,male,32,1994-03-21,45064247928,34261675430,+2348109508338,MTN,sunday.ogunleye58@yahoo.com,Bayelsa,Akwa Ibom,Benue,2022-11-23
185723c0-de0d-48e8-a052-9e9c1203a5ee,Aaliyah,Alimi,Aaliyah Alimi,female,57,1969-01-26,92112222944,72699895695,+2348189175404,9mobile,aaliyah.alimi@yahoo.com,Niger,Cross River,Rivers,2022-04-10
1c69ab34-beab-49ef-89af-15aea314b321,Michael,Badrudeen,Michael Badrudeen,male,60,1966-04-13,45525684609,83866788641,+2348087367292,Airtel,michael.badrudeen516@gmail.com,Osun,Plateau,Enugu,2021-04-04
c4890f8b-c70f-4092-aec1-f63d161250c2,Oludayo,Oluwole,Oludayo Oluwole,male,20,2006-08-22,37294746831,77460978449,+2348187316091,9mobile,oludayo.oluwole513@gmail.com,Ekiti,Zamfara,Kano,2023-02-23
0bde5332-4c26-4928-9737-91db3bcbe732,Taofeek,Oluwole,Taofeek Oluwole,male,19,2007-02-17,15318019459,63473563901,+2349026539232,Airtel,taofeek.oluwole807@gmail.com,Kwara,Delta,Ekiti,2025-12-19
180e7e8e-182f-4100-86d8-4fdb9f6f9918,Funmilola,Tijani,Funmilola Tijani,female,49,1977-08-17,94689062349,17402412524,+2348052689508,Glo,funmilola.tijani@gmail.com,Ogun,Niger,Yobe,2022-11-21
c59cdc2e-4219-4a44-a75a-2e276452463d,Anna,Sanni,Anna Sanni,female,69,1957-04-11,36032653100,92372888206,+2348179890335,9mobile,anna.sanni893@protonmail.com,Edo,Gombe,Osun,2025-05-14
06ec3d14-54f6-4727-a970-76487339e939,Aisha,Onyekachi,Aisha Onyekachi,female,68,1958-02-10,79447632394,50171800172,+2349097308745,9mobile,aisha.onyekachi@yahoo.com,Enugu,Delta,Cross River,2023-10-31
6e67f710-fd09-483b-9e7d-865a5faa01e4,Emeka,Ogunkoya,Emeka Ogunkoya,male,64,1962-04-14,46410149156,91991918267,+2349099825613,9mobile,emeka.ogunkoya75@gmail.com,Delta,Yobe,Ondo,2025-07-11
be8d67a9-2099-4f9f-8933-223b6a9082a7,Uche,Sanni,Uche Sanni,male,19,2007-08-18,38644403062,82729551905,+2347062439302,MTN,uche.sanni@yahoo.com,Oyo,Jigawa,Zamfara,2022-06-19
c98459a1-8f7b-4bb5-93f1-a1ec93940a58,Solomon,Shabi,Solomon Shabi,male,50,1976-09-22,47119945655,85067724255,+2349051778670,Glo,solomon.shabi@gmail.com,Ekiti,Plateau,Yobe,2023-07-23
